Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken
2018-02-14 05:24:00 UTC,8704.68,8757.07631578947,8766.51,8932.0,8764.49880597015,8937.29277772222,8777.915,8764.99875,,8775.03333333333
2018-02-14 05:25:00 UTC,,8758.02195121952,8766.578,8930.79,8752.7373015873,8954.33333233334,8773.55625,8772.4,8778.3,8773.32
2018-02-14 05:26:00 UTC,8647.66,8756.56086956522,8760.83,8933.23333333333,8755.04394736842,8955.44725,8766.23,8783.6225,8770.14,8772.9
2018-02-14 05:27:00 UTC,,8756.3375,8760.843,8922.1,8756.44592592593,8950.55714285714,,8785.98666666667,,8771.0
2018-02-14 05:28:00 UTC,8630.76,8758.96181818182,8761.45,8927.82352941177,8753.33578947368,8934.605,8766.47,8789.39090909091,,8770.96
2018-02-14 05:29:00 UTC,8660.14,8762.19874437568,8764.92777777778,8909.7,8750.09416666666,8938.6654685,8768.17,8794.01423076923,,8770.75
2018-02-14 05:30:00 UTC,8822.32,8763.69085246051,8762.07956521739,8929.03478260869,8749.119375,8920.62333666667,8762.79,8790.34,8768.53,8768.34
2018-02-14 05:31:00 UTC,,8780.27082523443,8774.21,8929.1375,8765.71541666667,8945.59986844956,8774.48095238095,8797.72333333333,,8776.08181818182
2018-02-14 05:32:00 UTC,8825.787,8787.64603174604,8778.55105263158,8932.58,8776.59533333333,8931.14000122222,8788.94,8798.32538461538,,8794.1
2018-02-14 05:33:00 UTC,8652.87,8785.97124542652,8777.02909090909,8944.23333333333,8776.59714285714,8950.31556469857,8791.445,8813.596,,8791.34285714286
2018-02-14 05:34:00 UTC,,8793.34393229727,8786.88672727273,8949.8,8777.62027777778,8943.2447399225,8797.745,8812.56117647059,8796.565,8796.75
2018-02-14 05:35:00 UTC,8653.62,8810.11847724993,8806.02888888889,8952.11538461538,8792.49886792453,8959.84874975,8809.93642857143,8821.765,8820.86,8808.36956521739
2018-02-14 05:36:00 UTC,8557.62,8818.740711575,8811.59857142857,8974.5625,8805.47448275861,8954.3366665,8819.77,8830.84217391304,8824.62,8821.0
2018-02-14 05:37:00 UTC,8674.21,8815.84827586207,8812.43111111111,8958.1,8816.28319327732,8971.67442222222,8822.90285714286,8825.77666666667,8830.83,8826.0
2018-02-14 05:38:00 UTC,8780.66,8815.02222222222,8807.69888888889,8969.875,8813.19694444445,8970.23007615539,8823.5,8823.59666666667,,8826.0
2018-02-14 05:39:00 UTC,8691.08,8808.10952380953,8813.01923076923,8971.05,8805.77636363636,8979.83333333333,8822.34,8823.62836734694,8822.02,8816.46923076923
2018-02-14 05:40:00 UTC,8657.23,8810.73375386375,8833.7676,8964.4,8805.72692307692,8973.5648730375,8819.835,8829.66176470588,8826.53,8810.075
2018-02-14 05:41:00 UTC,,8830.57523688431,8826.09,8967.98333333333,8809.76959183674,8979.61492752857,8830.885,8837.21592592593,8827.76,8825.71333333333
2018-02-14 05:42:00 UTC,8701.85,8841.10522875818,8832.05918918919,8988.7,8827.35414012739,8981.23852683893,8844.42772727273,8843.5048,,8833.22857142857
2018-02-14 05:43:00 UTC,,8840.02936313768,8832.22846153846,8980.6125,8828.77890909091,8972.23444577778,8837.1,8844.39058823529,8848.165,8831.8
2018-02-14 05:44:00 UTC,8713.38,8840.02063492063,8830.39888888889,8974.86666666667,8820.73,8993.30678324882,8841.34,8845.3544,,8830.71428571429
2018-02-14 05:45:00 UTC,,8825.4347067275,8817.216,8967.46,8820.81,8976.0425,8831.94111111111,8839.45178571429,8837.725,8824.41428571429
2018-02-14 05:46:00 UTC,8695.02,8835.85307223732,8818.11363636363,8967.2,8820.56923076923,8994.104999875,8835.47761904762,8840.82428571428,8829.33,8829.52
2018-02-14 05:47:00 UTC,8695.7,8832.97027027027,8825.23,8958.25,8820.5625,8993.98323092692,8837.451,8840.34388888889,8838.93,8829.925
