Time,bitfinex,bitflyer,bitstamp,cex.io,coinbase,exmo,gemini,hitbtc,kraken,others
2018-01-19 00:00:00 UTC,113.41666666666667,115.66666666666667,43.05,10.25,91.86666666666666,17.55,13.5,27.516666666666666,64.18333333333334,60.28333333333334
2018-01-19 01:00:00 UTC,123.06666666666666,121.26666666666667,41.81666666666667,7.95,66.0,11.75,13.866666666666667,28.033333333333335,67.43333333333334,64.10000000000001
2018-01-19 02:00:00 UTC,159.7,145.61666666666667,56.71666666666667,9.783333333333333,84.01666666666667,13.75,20.133333333333333,34.93333333333333,61.483333333333334,94.35000000000001
2018-01-19 03:00:00 UTC,178.25,175.46666666666667,42.43333333333333,13.5,81.11666666666666,19.15,22.45,33.583333333333336,76.23333333333333,82.45
2018-01-19 04:00:00 UTC,117.36666666666666,135.58333333333334,41.2,7.816666666666666,80.78333333333333,20.85,17.583333333333332,26.25,56.03333333333333,59.73333333333333
2018-01-19 05:00:00 UTC,112.98333333333333,158.35,42.71666666666667,7.55,63.38333333333333,16.966666666666665,13.916666666666666,28.05,50.21666666666667,66.06666666666666
2018-01-19 06:00:00 UTC,100.21666666666667,131.3,40.233333333333334,9.35,71.46666666666667,19.85,13.35,23.416666666666668,54.766666666666666,57.266666666666666
2018-01-19 07:00:00 UTC,110.06666666666666,108.16666666666667,44.68333333333333,5.95,67.73333333333333,22.616666666666667,8.35,18.516666666666666,67.45,56.85
2018-01-19 08:00:00 UTC,243.01666666666668,215.03333333333333,98.6,19.866666666666667,144.48333333333332,44.7,19.65,49.233333333333334,120.81666666666666,82.28333333333335
2018-01-19 09:00:00 UTC,111.56666666666666,133.61666666666667,54.35,8.983333333333333,73.96666666666667,21.7,17.95,24.266666666666666,81.93333333333334,68.46666666666668
2018-01-19 10:00:00 UTC,110.36666666666666,139.16666666666666,54.68333333333333,12.616666666666667,77.81666666666666,21.5,9.75,18.866666666666667,89.08333333333333,64.08333333333334
2018-01-19 11:00:00 UTC,87.81666666666666,106.48333333333333,36.733333333333334,9.916666666666666,65.16666666666667,28.633333333333333,6.833333333333333,17.9,66.41666666666667,58.333333333333336
2018-01-19 12:00:00 UTC,111.96666666666667,167.83333333333334,51.666666666666664,12.55,88.48333333333333,25.283333333333335,12.383333333333333,30.05,105.0,74.18333333333335
2018-01-19 13:00:00 UTC,128.85,155.13333333333333,60.833333333333336,12.333333333333334,85.91666666666667,21.5,17.416666666666668,24.566666666666666,102.78333333333333,88.70000000000002
2018-01-19 14:00:00 UTC,130.43333333333334,152.38333333333333,55.016666666666666,14.433333333333334,94.76666666666667,27.4,18.833333333333332,24.2,108.03333333333333,102.48333333333332
2018-01-19 15:00:00 UTC,106.31666666666666,173.4,50.1,9.666666666666666,96.11666666666666,27.15,14.433333333333334,24.366666666666667,100.26666666666667,75.51666666666667
2018-01-19 16:00:00 UTC,86.98333333333333,138.75,42.93333333333333,8.533333333333333,73.23333333333333,16.933333333333334,19.283333333333335,25.183333333333334,83.45,77.1
2018-01-19 17:00:00 UTC,173.11666666666667,182.83333333333334,86.63333333333334,15.666666666666666,125.78333333333333,33.65,15.383333333333333,30.433333333333334,108.31666666666666,105.11666666666669
2018-01-19 18:00:00 UTC,128.15,161.31666666666666,89.53333333333333,16.9,141.31666666666666,34.35,19.65,33.166666666666664,119.18333333333334,90.73333333333335
2018-01-19 19:00:00 UTC,93.85,114.15,52.0,10.233333333333333,82.16666666666667,29.833333333333332,8.166666666666666,27.666666666666668,84.43333333333334,78.71666666666667
2018-01-19 20:00:00 UTC,103.16666666666667,118.2,42.35,8.2,84.4,30.283333333333335,11.95,26.216666666666665,92.71666666666667,69.91666666666667
2018-01-19 21:00:00 UTC,79.3,102.08333333333333,42.2,7.4,79.73333333333333,27.25,8.433333333333334,16.583333333333332,85.68333333333334,58.58333333333332
2018-01-19 22:00:00 UTC,65.05,111.26666666666667,29.033333333333335,5.516666666666667,67.7,13.716666666666667,7.883333333333333,15.633333333333333,70.98333333333333,52.333333333333336
2018-01-19 23:00:00 UTC,81.35,115.18333333333334,35.25,4.95,61.3,12.383333333333333,10.333333333333334,15.416666666666666,59.15,51.48333333333333
2018-01-20 00:00:00 UTC,87.66666666666667,140.76666666666668,22.966666666666665,6.0,62.266666666666666,14.75,8.816666666666666,18.15,54.916666666666664,43.916666666666664
2018-01-20 01:00:00 UTC,89.78333333333333,159.9,30.233333333333334,6.616666666666667,59.13333333333333,10.9,6.65,15.616666666666667,53.083333333333336,59.866666666666674
